Clear Date,Product Code,Product Name,Financial Institutions Long,Financial Institutions Short,Managed Money Long,Managed Money Short,Physicals Long,Physicals Short,Others Long,Others Short,Open Interest,Symbol
2024-07-05,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,6167.0,6932.0,24010.0,8770.0,71459.0,87841.0,4236.0,2329.0,105872.0,C5TC
2024-07-05,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2940.0,3495.0,25055.0,16078.0,59096.0,69511.0,3641.0,1648.0,90732.0,P4TC
2024-07-12,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,6667.0,7246.0,25291.0,9078.0,72126.0,89579.0,4039.0,2220.0,108123.0,C5TC
2024-07-12,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3039.0,3388.0,25667.0,16401.0,61412.0,71710.0,2854.0,1473.0,92972.0,P4TC
2024-07-19,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,6653.0,7285.0,27202.0,9410.0,70587.0,89830.0,4129.0,2046.0,108571.0,C5TC
2024-07-19,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3184.0,3529.0,27281.0,17114.0,61542.0,72657.0,2883.0,1590.0,94890.0,P4TC
2024-07-26,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,6566.0,7249.0,27499.0,12943.0,72057.0,87533.0,4189.0,2586.0,110311.0,C5TC
2024-07-26,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3089.0,3441.0,28332.0,17207.0,61229.0,72992.0,2726.0,1736.0,95376.0,P4TC
2024-08-02,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,6228.0,6864.0,24476.0,13765.0,66660.0,77815.0,2966.0,1886.0,100330.0,C5TC
2024-08-02,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2601.0,3090.0,27256.0,12830.0,51552.0,66671.0,2477.0,1295.0,83886.0,P4TC
2024-08-09,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,6499.0,7209.0,23413.0,13004.0,68305.0,78588.0,2679.0,2095.0,100896.0,C5TC
2024-08-09,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2778.0,3124.0,23659.0,13874.0,52987.0,63587.0,2435.0,1274.0,81859.0,P4TC
2024-08-16,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,6456.0,7236.0,24180.0,13907.0,69092.0,79238.0,2811.0,2158.0,102539.0,C5TC
2024-08-16,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2792.0,3159.0,22626.0,15937.0,54266.0,62153.0,2540.0,975.0,82224.0,P4TC
2024-08-23,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,6608.0,7235.0,25290.0,13668.0,69472.0,81375.0,2809.0,1901.0,104179.0,C5TC
2024-08-23,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3469.0,3437.0,19692.0,18532.0,56899.0,60140.0,2920.0,871.0,82980.0,P4TC
2024-08-30,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,6754.0,7488.0,27331.0,12257.0,69447.0,83290.0,2776.0,3273.0,106308.0,C5TC
2024-08-30,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3534.0,3541.0,16382.0,20551.0,59613.0,57686.0,3337.0,1088.0,82866.0,P4TC
2024-09-06,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,6507.0,7253.0,28989.0,11948.0,63810.0,80748.0,2374.0,1731.0,101680.0,C5TC
2024-09-06,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3224.0,3504.0,14087.0,19600.0,57424.0,53770.0,2900.0,761.0,77635.0,P4TC
2024-09-13,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,6557.0,7107.0,28999.0,12865.0,64643.0,80885.0,2299.0,1641.0,102498.0,C5TC
2024-09-13,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3391.0,3687.0,13095.0,20734.0,57681.0,52049.0,2999.0,696.0,77166.0,P4TC
2024-09-20,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,6751.0,7124.0,30492.0,14454.0,68173.0,84194.0,2069.0,1713.0,107485.0,C5TC
2024-09-20,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3538.0,3668.0,13193.0,22327.0,59361.0,52497.0,3121.0,721.0,79213.0,P4TC
2024-09-27,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,7550.0,7949.0,30997.0,14358.0,70094.0,86737.0,1740.0,1337.0,110381.0,C5TC
2024-09-27,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3735.0,3683.0,13636.0,22965.0,60792.0,54022.0,2961.0,454.0,81124.0,P4TC
2024-10-04,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,6893.0,7719.0,28105.0,10915.0,61119.0,78392.0,2124.0,1215.0,98241.0,C5TC
2024-10-04,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3320.0,3241.0,11439.0,17581.0,52989.0,49264.0,2668.0,330.0,70416.0,P4TC
2024-10-11,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,7021.0,7819.0,27542.0,11135.0,60121.0,77463.0,2954.0,1221.0,97638.0,C5TC
2024-10-11,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3399.0,3431.0,10680.0,18847.0,54924.0,49228.0,2834.0,331.0,71837.0,P4TC
2024-10-18,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,6924.0,7849.0,25809.0,12081.0,63071.0,78685.0,4228.0,1417.0,100032.0,C5TC
2024-10-18,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3745.0,3671.0,10829.0,21219.0,58373.0,50493.0,2786.0,350.0,75733.0,P4TC
2024-10-25,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,7250.0,7956.0,23531.0,12965.0,66723.0,80058.0,4843.0,1368.0,102347.0,C5TC
2024-10-25,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,4199.0,4472.0,11596.0,22972.0,59918.0,50987.0,3065.0,347.0,78778.0,P4TC
2024-11-01,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,6816.0,7464.0,19766.0,12781.0,61571.0,72184.0,5280.0,1004.0,93433.0,C5TC
2024-11-01,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3674.0,3890.0,10841.0,21134.0,53561.0,45561.0,2955.0,446.0,71031.0,P4TC
2024-11-08,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,6898.0,7663.0,20287.0,13208.0,63522.0,74230.0,5361.0,967.0,96068.0,C5TC
2024-11-08,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3744.0,3972.0,10974.0,21982.0,55853.0,47178.0,2935.0,374.0,73506.0,P4TC
2024-11-15,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,7143.0,8076.0,24209.0,11327.0,62557.0,78984.0,5308.0,830.0,99217.0,C5TC
2024-11-15,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3882.0,3709.0,13028.0,24055.0,56315.0,47926.0,2860.0,395.0,76085.0,P4TC
2024-11-22,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,7052.0,7832.0,26032.0,12269.0,63757.0,80649.0,5298.0,1389.0,102139.0,C5TC
2024-11-22,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,4337.0,3728.0,13147.0,27019.0,61396.0,50683.0,2915.0,365.0,81795.0,P4TC
2024-11-29,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,7593.0,8589.0,21978.0,13793.0,63914.0,75307.0,5731.0,1527.0,99216.0,C5TC
2024-11-29,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,4768.0,3526.0,13771.0,31709.0,61892.0,47576.0,3091.0,711.0,83522.0,P4TC
2024-12-06,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,7458.0,8132.0,20232.0,13511.0,61581.0,71426.0,5003.0,1205.0,94274.0,C5TC
2024-12-06,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3857.0,2962.0,13692.0,30884.0,58388.0,44356.0,2665.0,400.0,78602.0,P4TC
2024-12-13,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,7375.0,8098.0,20934.0,17070.0,64928.0,72010.0,5086.0,1145.0,98323.0,C5TC
2024-12-13,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3918.0,3262.0,15987.0,35724.0,61812.0,44880.0,2650.0,501.0,84367.0,P4TC
2024-12-20,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,7559.0,8238.0,21389.0,18945.0,68361.0,74087.0,5096.0,1135.0,102405.0,C5TC
2024-12-20,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3954.0,3309.0,18224.0,37620.0,65512.0,48372.0,2281.0,670.0,89971.0,P4TC
2024-12-27,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,6801.0,6766.0,17543.0,15644.0,58264.0,64325.0,4856.0,729.0,87464.0,C5TC
2024-12-27,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3025.0,2699.0,16507.0,31749.0,55135.0,41819.0,2141.0,541.0,76808.0,P4TC
2025-01-03,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,6749.0,6690.0,17576.0,16148.0,59494.0,65045.0,4793.0,729.0,88612.0,C5TC
2025-01-03,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3000.0,2678.0,16524.0,31770.0,55907.0,42648.0,2180.0,515.0,77611.0,P4TC
2025-01-10,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,6756.0,6736.0,17074.0,17555.0,62872.0,66186.0,4684.0,909.0,91386.0,C5TC
2025-01-10,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3105.0,2853.0,16649.0,34211.0,58331.0,42630.0,2250.0,641.0,80335.0,P4TC
2025-01-17,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,6871.0,6785.0,17753.0,18712.0,65397.0,68011.0,4443.0,956.0,94464.0,C5TC
2025-01-17,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3247.0,2566.0,16650.0,36982.0,60445.0,42768.0,2865.0,891.0,83207.0,P4TC
2025-01-24,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,7334.0,6825.0,17693.0,20949.0,68362.0,69437.0,4801.0,979.0,98190.0,C5TC
2025-01-24,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3382.0,2870.0,16548.0,37739.0,63806.0,45112.0,2931.0,946.0,86667.0,P4TC
2025-01-31,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,6853.0,6552.0,15924.0,19049.0,62936.0,63991.0,4752.0,873.0,90465.0,C5TC
2025-01-31,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2765.0,2203.0,14595.0,33623.0,60145.0,43784.0,2810.0,705.0,80315.0,P4TC
2025-02-07,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,7197.0,6661.0,16571.0,19710.0,63822.0,65076.0,4709.0,852.0,92299.0,C5TC
2025-02-07,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2877.0,2574.0,14950.0,31616.0,61992.0,47838.0,2925.0,716.0,82744.0,P4TC
2025-02-14,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,7773.0,7215.0,17006.0,20982.0,65845.0,66672.0,5118.0,873.0,95742.0,C5TC
2025-02-14,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2775.0,2725.0,15170.0,30041.0,63457.0,50710.0,2826.0,752.0,84228.0,P4TC
2025-02-21,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,8354.0,7418.0,17893.0,20078.0,68079.0,71065.0,5222.0,987.0,99548.0,C5TC
2025-02-21,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2692.0,2722.0,15407.0,27268.0,63496.0,53641.0,2852.0,816.0,84447.0,P4TC
2025-02-28,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,7816.0,7313.0,17140.0,12437.0,60448.0,68985.0,4330.0,999.0,89734.0,C5TC
2025-02-28,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2280.0,2236.0,13176.0,20644.0,55969.0,50960.0,2745.0,330.0,74170.0,P4TC
2025-03-07,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,7986.0,7708.0,17967.0,10841.0,62275.0,72723.0,4023.0,979.0,92251.0,C5TC
2025-03-07,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2331.0,2259.0,13315.0,21319.0,57495.0,51778.0,2739.0,524.0,75880.0,P4TC
2025-03-14,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,8191.0,7714.0,18261.0,11208.0,66267.0,76595.0,3967.0,1169.0,96686.0,C5TC
2025-03-14,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2309.0,2305.0,14246.0,22072.0,58133.0,52706.0,2885.0,490.0,77573.0,P4TC
2025-03-21,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,9860.0,7753.0,20187.0,12713.0,67991.0,80085.0,3725.0,1212.0,101763.0,C5TC
2025-03-21,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2680.0,2223.0,14886.0,22187.0,59483.0,54948.0,2810.0,501.0,79859.0,P4TC
2025-03-28,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,10544.0,7705.0,20314.0,13303.0,68812.0,81148.0,3690.0,1204.0,103360.0,C5TC
2025-03-28,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2513.0,1991.0,14753.0,23382.0,62008.0,56311.0,3000.0,590.0,82274.0,P4TC
2025-04-04,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,9576.0,6494.0,18242.0,12241.0,65505.0,77402.0,3787.0,973.0,97110.0,C5TC
2025-04-04,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2381.0,1585.0,12812.0,22984.0,55697.0,48639.0,2745.0,427.0,73635.0,P4TC
2025-04-11,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,10903.0,6300.0,17324.0,13037.0,67519.0,80015.0,4629.0,1023.0,100375.0,C5TC
2025-04-11,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2428.0,1640.0,12617.0,24235.0,56624.0,47817.0,2814.0,791.0,74483.0,P4TC
2025-04-18,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,11056.0,6268.0,17793.0,14294.0,68945.0,80640.0,4563.0,1155.0,102357.0,C5TC
2025-04-18,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2458.0,2207.0,12300.0,25891.0,60030.0,48520.0,2770.0,940.0,77558.0,P4TC
2025-04-25,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,10942.0,6127.0,18643.0,15179.0,70318.0,81937.0,4566.0,1226.0,104469.0,C5TC
2025-04-25,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2388.0,2389.0,13169.0,27057.0,60822.0,48419.0,2841.0,1355.0,79220.0,P4TC
2025-05-02,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,10782.0,5836.0,16588.0,13155.0,64533.0,76364.0,4570.0,1118.0,96473.0,C5TC
2025-05-02,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2183.0,2296.0,13039.0,23659.0,52773.0,43110.0,2435.0,1365.0,70430.0,P4TC
2025-05-09,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,10984.0,5709.0,16856.0,14741.0,64274.0,75871.0,5191.0,984.0,97305.0,C5TC
2025-05-09,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2210.0,2231.0,13093.0,25015.0,55587.0,44544.0,2576.0,1676.0,73466.0,P4TC
2025-05-16,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,11044.0,5612.0,16331.0,16063.0,67348.0,77688.0,5648.0,1008.0,100371.0,C5TC
2025-05-16,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2182.0,1994.0,13879.0,27740.0,57682.0,44634.0,2674.0,2049.0,76417.0,P4TC
2025-05-23,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,11087.0,5742.0,16559.0,16798.0,68146.0,78287.0,6378.0,1343.0,102170.0,C5TC
2025-05-23,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3492.0,2045.0,14076.0,28980.0,58983.0,45977.0,2825.0,2374.0,79376.0,P4TC
2025-05-30,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,10347.0,5241.0,13865.0,15334.0,65159.0,73394.0,6064.0,1466.0,95435.0,C5TC
2025-05-30,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3184.0,1863.0,12579.0,24519.0,50544.0,40346.0,2347.0,1926.0,68654.0,P4TC
2025-06-06,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,10719.0,5755.0,15139.0,15868.0,67437.0,76159.0,6073.0,1586.0,99368.0,C5TC
2025-06-06,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3202.0,1796.0,11572.0,25573.0,52092.0,39848.0,2567.0,2216.0,69433.0,P4TC
2025-06-13,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,11539.0,5927.0,15352.0,16732.0,70749.0,79337.0,5967.0,1611.0,103607.0,C5TC
2025-06-13,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3294.0,1891.0,12123.0,27877.0,55274.0,41443.0,2721.0,2201.0,73412.0,P4TC
2025-06-20,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,11800.0,5868.0,15648.0,17133.0,70978.0,79648.0,5887.0,1664.0,104313.0,C5TC
2025-06-20,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,3337.0,2035.0,12719.0,27408.0,57167.0,44495.0,2799.0,2084.0,76022.0,P4TC
2025-06-27,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,11938.0,5863.0,16188.0,16845.0,71168.0,81049.0,5979.0,1516.0,105273.0,C5TC
2025-06-27,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2913.0,2410.0,14672.0,26577.0,57183.0,45978.0,2616.0,2419.0,77384.0,P4TC
2025-07-04,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,10811.0,4876.0,12893.0,15156.0,63069.0,71261.0,5865.0,1345.0,92638.0,C5TC
2025-07-04,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2895.0,2281.0,13577.0,22779.0,53216.0,44699.0,2321.0,2250.0,72009.0,P4TC
2025-07-11,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,10535.0,5140.0,14416.0,13932.0,65762.0,76070.0,5458.0,1029.0,96171.0,C5TC
2025-07-11,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2718.0,3579.0,16154.0,19961.0,55217.0,49831.0,2041.0,2759.0,76130.0,P4TC
2025-07-18,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,10811.0,5614.0,13957.0,10306.0,66614.0,79744.0,5434.0,1152.0,96816.0,C5TC
2025-07-18,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2711.0,4180.0,16530.0,16058.0,55182.0,53474.0,2120.0,2831.0,76543.0,P4TC
2025-07-25,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,10559.0,5737.0,14409.0,10138.0,67887.0,80420.0,5185.0,1745.0,98040.0,C5TC
2025-07-25,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2427.0,4066.0,16413.0,14564.0,55789.0,55204.0,2040.0,2835.0,76669.0,P4TC
2025-08-01,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,9784.0,4805.0,14406.0,7027.0,59262.0,74715.0,4852.0,1757.0,88304.0,C5TC
2025-08-01,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2175.0,3180.0,17034.0,10271.0,45079.0,50891.0,2269.0,2215.0,66557.0,P4TC
2025-08-08,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,10156.0,5165.0,15982.0,7076.0,59954.0,76487.0,4545.0,1909.0,90637.0,C5TC
2025-08-08,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,1999.0,3496.0,17043.0,10232.0,44140.0,50113.0,2134.0,1475.0,65316.0,P4TC
2025-08-15,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,10232.0,5240.0,18128.0,7634.0,62278.0,80358.0,4571.0,1977.0,95209.0,C5TC
2025-08-15,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2130.0,4044.0,18248.0,10651.0,44804.0,51121.0,2069.0,1435.0,67251.0,P4TC
2025-08-22,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,10309.0,5221.0,18602.0,8047.0,63517.0,82317.0,5176.0,2019.0,97604.0,C5TC
2025-08-22,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,2383.0,4567.0,20336.0,11939.0,46833.0,53295.0,1785.0,1536.0,71337.0,P4TC
2025-08-29,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,8847.0,4231.0,18022.0,6641.0,55718.0,75774.0,5795.0,1736.0,88382.0,C5TC
2025-08-29,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,1857.0,4278.0,19765.0,9289.0,40939.0,49443.0,1795.0,1346.0,64356.0,P4TC
2025-09-05,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,8969.0,4413.0,17858.0,7468.0,55925.0,75081.0,5920.0,1710.0,88672.0,C5TC
2025-09-05,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,1908.0,4615.0,20107.0,8589.0,42036.0,51352.0,1929.0,1424.0,65980.0,P4TC
2025-09-12,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,9115.0,4403.0,19131.0,7598.0,58187.0,78323.0,5600.0,1709.0,92033.0,C5TC
2025-09-12,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,1963.0,4231.0,20812.0,9236.0,43618.0,53407.0,2001.0,1520.0,68394.0,P4TC
2025-09-19,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,9216.0,4432.0,20454.0,7659.0,61194.0,83104.0,6157.0,1826.0,97021.0,C5TC
2025-09-19,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,1837.0,4248.0,22134.0,9907.0,44008.0,54438.0,2020.0,1406.0,69999.0,P4TC
2025-09-26,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,9145.0,4399.0,21207.0,8706.0,62746.0,83815.0,5831.0,2009.0,98929.0,C5TC
2025-09-26,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,1785.0,4176.0,22863.0,11065.0,45713.0,56111.0,2256.0,1265.0,72617.0,P4TC
2025-10-03,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,8209.0,3534.0,19509.0,7452.0,55950.0,76529.0,5885.0,2038.0,89553.0,C5TC
2025-10-03,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,1215.0,3207.0,22389.0,9409.0,38106.0,50530.0,2211.0,775.0,63921.0,P4TC
2025-10-10,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,8176.0,3470.0,19591.0,7607.0,58501.0,78716.0,5541.0,2016.0,91809.0,C5TC
2025-10-10,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,1359.0,2947.0,22318.0,9368.0,39375.0,52262.0,2314.0,789.0,65366.0,P4TC
2025-10-17,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,8715.0,3921.0,19664.0,7284.0,60737.0,80816.0,5190.0,2285.0,94306.0,C5TC
2025-10-17,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,1423.0,3293.0,22946.0,9900.0,39733.0,50967.0,2530.0,2472.0,66632.0,P4TC
2025-10-24,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,8459.0,3794.0,19766.0,8570.0,63561.0,82377.0,5197.0,2242.0,96983.0,C5TC
2025-10-24,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,1664.0,3555.0,23563.0,10963.0,40953.0,51781.0,2644.0,2525.0,68824.0,P4TC
2025-10-31,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,7723.0,3286.0,18421.0,7333.0,57795.0,76340.0,5081.0,2061.0,89020.0,C5TC
2025-10-31,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,1452.0,2998.0,23683.0,8497.0,36959.0,50244.0,2385.0,2740.0,64479.0,P4TC
2025-11-07,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures / Option,7756.0,3342.0,18444.0,7208.0,59490.0,78102.0,5094.0,2132.0,90784.0,C5TC
2025-11-07,PVF,SGX Baltic Panamax Time Charter Average Futures / Option,1491.0,3607.0,25449.0,8637.0,37811.0,51629.0,2411.0,3289.0,67162.0,P4TC
